,Date,Network,Impressions,Engagements,Engagement Rate,Post ID
579,9/13/2020 14:49,Twitter,1059,13.0,0.012275731822474031,1.31E+18
584,8/4/2020 20:14,Twitter,1213,15.0,0.01236603462489695,1.29E+18
589,3/1/2020 16:14,Twitter,2487,31.0,0.012464817048652996,1.23E+18
590,7/9/2020 22:08,Twitter,1444,18.0,0.012465373961218837,1.28E+18
602,4/27/2020 22:12,Twitter,1327,17.0,0.01281085154483798,1.26E+18
605,4/15/2020 11:28,Twitter,1555,20.0,0.012861736334405145,1.25E+18
609,12/3/2020 6:47,Twitter,1008,13.0,0.012896825396825396,1.33E+18
610,8/18/2020 20:39,Twitter,1163,15.0,0.012897678417884782,1.30E+18
618,12/9/2020 10:05,Twitter,922,12.0,0.013015184381778741,1.34E+18
620,11/10/2020 6:46,Twitter,993,13.0,0.013091641490433032,1.33E+18
627,5/10/2020 7:53,Twitter,2269,30.0,0.013221683561040106,1.26E+18
629,1/27/2020 8:29,Twitter,1964,26.0,0.013238289205702648,1.22E+18
631,8/25/2020 20:12,Twitter,1206,16.0,0.013266998341625208,1.30E+18
632,7/8/2020 8:13,Twitter,1731,23.0,0.013287117273252455,1.28E+18
633,3/21/2020 18:37,Twitter,2180,29.0,0.013302752293577982,1.24E+18
634,8/17/2020 19:22,Twitter,1051,14.0,0.013320647002854425,1.30E+18
635,12/27/2020 7:12,Twitter,749,10.0,0.01335113484646195,1.34E+18
636,2/23/2020 6:56,Twitter,1947,26.0,0.01335387776065742,1.23E+18
638,10/16/2020 10:36,Twitter,821,11.0,0.013398294762484775,1.32E+18
639,4/29/2020 13:57,Twitter,1939,26.0,0.013408973697782363,1.26E+18
643,9/1/2020 20:32,Twitter,1118,15.0,0.013416815742397137,1.30E+18
650,8/3/2020 10:55,Twitter,1258,17.0,0.013513513513513514,1.29E+18
655,12/4/2020 15:51,Twitter,1028,14.0,0.013618677042801557,1.34E+18
658,3/3/2020 23:31,Twitter,3151,43.0,0.01364646144081244,1.24E+18
667,4/2/2020 14:00,Twitter,1377,19.0,0.013798111837327523,1.25E+18
668,7/31/2020 10:10,Twitter,942,13.0,0.013800424628450107,1.29E+18
673,4/8/2020 16:23,Twitter,1226,17.0,0.013866231647634585,1.25E+18
674,7/2/2020 10:47,Twitter,1730,24.0,0.013872832369942197,1.28E+18
676,3/28/2020 18:18,Twitter,936,13.0,0.013888888888888888,1.24E+18
677,12/19/2020 10:08,Twitter,719,10.0,0.013908205841446454,1.34E+18
678,4/14/2020 13:55,Twitter,862,12.0,0.013921113689095127,1.25E+18
680,7/3/2020 18:44,Twitter,1292,18.0,0.01393188854489164,1.28E+18
682,4/22/2020 15:19,Twitter,1575,22.0,0.013968253968253968,1.25E+18
683,7/13/2020 9:32,Twitter,143,2.0,0.013986013986013986,1.28E+18
696,12/26/2020 9:55,Twitter,847,12.0,0.014167650531286895,1.34E+18
700,2/3/2020 8:27,Twitter,2101,30.0,0.014278914802475012,1.22E+18
701,10/10/2020 5:22,Twitter,910,13.0,0.014285714285714285,1.31E+18
707,3/23/2020 22:16,Twitter,1184,17.0,0.014358108108108109,1.24E+18
708,1/29/2020 9:44,Twitter,2361,34.0,0.014400677678949597,1.22E+18
712,4/16/2020 10:50,Twitter,1587,23.0,0.014492753623188406,1.25E+18
717,11/10/2020 16:13,Twitter,1171,17.0,0.014517506404782237,1.33E+18
718,11/19/2020 16:13,Twitter,963,14.0,0.014537902388369679,1.33E+18
719,12/20/2020 16:05,Twitter,825,12.0,0.014545454545454545,1.34E+18
720,4/16/2020 15:43,Twitter,1581,23.0,0.01454775458570525,1.25E+18
722,8/10/2020 9:18,Twitter,1578,23.0,0.014575411913814956,1.29E+18
724,5/12/2020 23:40,Twitter,2256,33.0,0.014627659574468085,1.26E+18
727,11/13/2020 16:12,Twitter,955,14.0,0.014659685863874346,1.33E+18
731,4/14/2020 19:41,Twitter,1430,21.0,0.014685314685314685,1.25E+18
734,10/20/2020 16:20,Twitter,1423,21.0,0.014757554462403373,1.32E+18
735,12/4/2020 15:52,Twitter,1084,16.0,0.014760147601476014,1.34E+18
740,4/5/2020 7:10,Twitter,1746,26.0,0.014891179839633447,1.25E+18
742,12/2/2020 7:15,Twitter,938,14.0,0.014925373134328358,1.33E+18
749,5/27/2020 17:54,Twitter,2394,36.0,0.015037593984962405,1.27E+18
755,7/21/2020 20:35,Twitter,1119,17.0,0.01519213583556747,1.29E+18
756,6/12/2020 19:04,Twitter,1773,27.0,0.015228426395939087,1.27E+18
759,7/21/2020 23:14,Twitter,1179,18.0,0.015267175572519083,1.29E+18
765,12/12/2020 10:10,Twitter,847,13.0,0.015348288075560802,1.34E+18
767,10/29/2020 16:55,Twitter,912,14.0,0.015350877192982455,1.32E+18
772,1/21/2020 8:42,Twitter,5052,78.0,0.015439429928741092,1.22E+18
777,7/7/2020 15:54,Twitter,1158,18.0,0.015544041450777202,1.28E+18
779,8/27/2020 15:57,Twitter,1218,19.0,0.015599343185550082,1.30E+18
780,7/18/2020 20:28,Twitter,1153,18.0,0.015611448395490026,1.28E+18
787,1/23/2020 6:19,Twitter,2796,44.0,0.015736766809728183,1.22E+18
792,8/21/2020 16:34,Twitter,1266,20.0,0.01579778830963665,1.30E+18
802,4/23/2020 14:15,Twitter,1631,26.0,0.01594114040465972,1.25E+18
803,7/5/2020 22:09,Twitter,1315,21.0,0.01596958174904943,1.28E+18
805,7/17/2020 16:41,Twitter,1502,24.0,0.015978695073235686,1.28E+18
808,7/29/2020 16:11,Twitter,1061,17.0,0.016022620169651274,1.29E+18
810,10/18/2020 14:55,Twitter,809,13.0,0.016069221260815822,1.32E+18
812,8/19/2020 16:06,Twitter,1304,21.0,0.016104294478527608,1.30E+18
818,10/29/2020 16:51,Twitter,988,16.0,0.016194331983805668,1.32E+18
819,3/17/2020 9:17,Twitter,1972,32.0,0.016227180527383367,1.24E+18
823,11/23/2020 6:50,Twitter,1350,22.0,0.016296296296296295,1.33E+18
829,5/15/2020 22:05,Twitter,2674,44.0,0.016454749439042633,1.26E+18
834,11/3/2020 15:45,Twitter,1151,19.0,0.016507384882710686,1.32E+18
835,1/25/2020 8:04,Twitter,2423,40.0,0.01650846058605035,1.22E+18
839,9/8/2020 19:10,Twitter,1027,17.0,0.016553067185978577,1.30E+18
841,6/11/2020 10:28,Twitter,1690,28.0,0.016568047337278107,1.27E+18
842,8/11/2020 20:37,Twitter,1207,20.0,0.016570008285004142,1.29E+18
844,4/3/2020 11:59,Twitter,1323,22.0,0.016628873771730914,1.25E+18
851,1/3/2020 17:20,Twitter,3681,62.0,0.016843249117087747,1.21E+18
852,12/5/2020 10:07,Twitter,1840,31.0,0.01684782608695652,1.34E+18
854,12/20/2020 7:15,Twitter,710,12.0,0.016901408450704224,1.34E+18
857,7/24/2020 10:12,Twitter,1359,23.0,0.01692420897718911,1.29E+18
860,4/12/2020 18:05,Twitter,1470,25.0,0.017006802721088437,1.25E+18
863,5/16/2020 14:57,Twitter,2880,49.0,0.017013888888888887,1.26E+18
869,6/8/2020 14:57,Twitter,1280,22.0,0.0171875,1.27E+18
871,9/9/2020 13:10,Twitter,984,17.0,0.017276422764227643,1.30E+18
872,10/6/2020 10:49,Twitter,868,15.0,0.01728110599078341,1.31E+18
877,2/21/2020 22:00,Twitter,1558,27.0,0.017329910141206675,1.23E+18
880,5/12/2020 13:45,Twitter,2523,44.0,0.01743955608402695,1.26E+18
881,9/2/2020 16:08,Twitter,1031,18.0,0.01745877788554801,1.30E+18
884,12/23/2020 10:07,Twitter,1313,23.0,0.017517136329017517,1.34E+18
886,6/28/2020 15:10,Twitter,1880,33.0,0.017553191489361703,1.28E+18
890,11/8/2020 15:50,Twitter,1079,19.0,0.017608897126969416,1.33E+18
893,3/27/2020 13:36,Twitter,1585,28.0,0.017665615141955835,1.24E+18
896,10/9/2020 10:36,Twitter,789,14.0,0.017743979721166033,1.31E+18
899,12/1/2020 15:47,Twitter,1124,20.0,0.017793594306049824,1.33E+18
901,4/7/2020 13:29,Twitter,899,16.0,0.017797552836484983,1.25E+18
902,9/10/2020 8:43,Twitter,955,17.0,0.01780104712041885,1.30E+18
903,8/17/2020 18:57,Twitter,1067,19.0,0.01780693533270853,1.30E+18
905,10/24/2020 20:12,Twitter,952,17.0,0.017857142857142856,1.32E+18
907,9/23/2020 16:12,Twitter,950,17.0,0.017894736842105262,1.31E+18
911,10/26/2020 17:15,Twitter,946,17.0,0.017970401691331923,1.32E+18
913,11/22/2020 19:12,Twitter,1278,23.0,0.017996870109546165,1.33E+18
914,12/8/2020 15:51,Twitter,1166,21.0,0.018010291595197257,1.34E+18
921,5/9/2020 23:32,Twitter,2424,44.0,0.018151815181518153,1.26E+18
928,10/25/2020 7:45,Twitter,1412,26.0,0.018413597733711047,1.32E+18
929,2/28/2020 15:44,Twitter,2549,47.0,0.018438603373872108,1.23E+18
930,6/22/2020 9:19,Twitter,1570,29.0,0.018471337579617834,1.28E+18
934,4/11/2020 18:24,Twitter,1779,33.0,0.01854974704890388,1.25E+18
941,10/15/2020 10:44,Twitter,801,15.0,0.018726591760299626,1.32E+18
945,5/4/2020 11:03,Twitter,1859,35.0,0.018827326519634213,1.26E+18
948,6/19/2020 10:42,Twitter,2442,46.0,0.018837018837018837,1.27E+18
951,10/18/2020 21:51,Twitter,847,16.0,0.018890200708382526,1.32E+18
955,12/28/2020 6:45,Twitter,790,15.0,0.0189873417721519,1.34E+18
965,7/31/2020 18:42,Twitter,1202,23.0,0.01913477537437604,1.29E+18
966,6/18/2020 15:58,Twitter,1253,24.0,0.019154030327214685,1.27E+18
972,4/13/2020 21:50,Twitter,1661,32.0,0.01926550270921132,1.25E+18
973,8/7/2020 9:58,Twitter,1037,20.0,0.019286403085824494,1.29E+18
977,5/8/2020 21:52,Twitter,2324,45.0,0.0193631669535284,1.26E+18
979,9/11/2020 14:46,Twitter,1032,20.0,0.01937984496124031,1.30E+18
982,1/27/2020 23:35,Twitter,3336,65.0,0.01948441247002398,1.22E+18
985,11/3/2020 18:51,Twitter,2147,42.0,0.019562179785747556,1.32E+18
996,4/19/2020 18:27,Twitter,1606,32.0,0.019925280199252802,1.25E+18
997,7/28/2020 23:19,Twitter,999,20.0,0.02002002002002002,1.29E+18
1000,9/14/2020 9:39,Twitter,1147,23.0,0.02005231037489102,1.31E+18
1003,9/15/2020 11:00,Twitter,1393,28.0,0.020100502512562814,1.31E+18
1006,2/8/2020 7:45,Twitter,2672,54.0,0.020209580838323353,1.23E+18
1008,10/14/2020 16:55,Twitter,840,17.0,0.02023809523809524,1.32E+18
1009,4/16/2020 9:41,Twitter,3902,79.0,0.020246027678113787,1.25E+18
1011,11/14/2020 16:09,Twitter,1234,25.0,0.02025931928687196,1.33E+18
1018,3/9/2020 19:04,Twitter,2801,57.0,0.02034987504462692,1.24E+18
1021,3/30/2020 18:44,Twitter,2495,51.0,0.020440881763527055,1.24E+18
1022,9/20/2020 15:06,Twitter,977,20.0,0.02047082906857728,1.31E+18
1028,5/1/2020 21:51,Twitter,1797,37.0,0.020589872008903727,1.26E+18
1029,12/28/2020 18:55,Twitter,1019,21.0,0.020608439646712464,1.34E+18
1030,12/25/2020 14:22,Twitter,1261,26.0,0.020618556701030927,1.34E+18
1033,7/6/2020 9:13,Twitter,2749,57.0,0.020734812659148782,1.28E+18
1042,2/19/2020 10:26,Twitter,2146,45.0,0.02096924510717614,1.23E+18
1043,12/11/2020 6:51,Twitter,1906,40.0,0.02098635886673662,1.34E+18
1048,7/11/2020 20:24,Twitter,1137,24.0,0.021108179419525065,1.28E+18
1053,7/16/2020 21:45,Twitter,1226,26.0,0.021207177814029365,1.28E+18
1054,10/14/2020 15:49,Twitter,800,17.0,0.02125,1.32E+18
1064,12/21/2020 6:51,Twitter,1115,24.0,0.021524663677130046,1.34E+18
1066,8/4/2020 23:38,Twitter,1249,27.0,0.021617293835068056,1.29E+18
1067,10/31/2020 11:07,Twitter,1572,34.0,0.021628498727735368,1.32E+18
1074,12/14/2020 18:54,Twitter,914,20.0,0.02188183807439825,1.34E+18
1075,12/18/2020 14:08,Twitter,2877,63.0,0.021897810218978103,1.34E+18
1076,12/21/2020 16:14,Twitter,1003,22.0,0.02193419740777667,1.34E+18
1079,7/18/2020 10:54,Twitter,1132,25.0,0.022084805653710248,1.28E+18
1087,5/19/2020 15:00,Twitter,2211,49.0,0.022161917684305744,1.26E+18
1088,4/20/2020 17:01,Twitter,1618,36.0,0.022249690976514216,1.25E+18
1090,9/29/2020 20:38,Twitter,1707,38.0,0.022261277094317515,1.31E+18
1108,7/25/2020 5:20,Twitter,1665,38.0,0.022822822822822823,1.29E+18
1113,12/18/2020 16:46,Twitter,1089,25.0,0.02295684113865932,1.34E+18
1120,8/31/2020 19:22,Twitter,1249,29.0,0.02321857485988791,1.30E+18
1126,8/5/2020 16:09,Twitter,1154,27.0,0.02339688041594454,1.29E+18
1133,10/27/2020 17:15,Twitter,1309,31.0,0.023682200152788387,1.32E+18
1141,8/4/2020 11:39,Twitter,1090,26.0,0.023853211009174313,1.29E+18
1142,1/13/2020 19:03,Twitter,4062,97.0,0.023879862136878385,1.22E+18
1148,8/3/2020 9:35,Twitter,1203,29.0,0.024106400665004156,1.29E+18
1150,7/4/2020 10:51,Twitter,1990,48.0,0.024120603015075376,1.28E+18
1161,10/28/2020 17:09,Twitter,1023,25.0,0.024437927663734114,1.32E+18
1162,9/16/2020 15:49,Twitter,1144,28.0,0.024475524475524476,1.31E+18
1165,9/22/2020 20:31,Twitter,1873,46.0,0.024559530165509876,1.31E+18
1168,7/22/2020 15:47,Twitter,1583,39.0,0.024636765634870498,1.29E+18
1172,11/11/2020 18:09,Twitter,1494,37.0,0.024765729585006693,1.33E+18
1175,12/6/2020 7:10,Twitter,1125,28.0,0.024888888888888887,1.34E+18
1181,7/28/2020 20:37,Twitter,1202,30.0,0.024958402662229616,1.29E+18
1184,11/19/2020 12:55,Twitter,878,22.0,0.025056947608200455,1.33E+18
1187,12/23/2020 6:53,Twitter,916,23.0,0.025109170305676855,1.34E+18
1191,8/15/2020 5:03,Twitter,1659,42.0,0.02531645569620253,1.29E+18
1192,6/11/2020 16:12,Twitter,1103,28.0,0.025385312783318223,1.27E+18
1193,9/15/2020 20:32,Twitter,1536,39.0,0.025390625,1.31E+18
1196,3/30/2020 15:00,Twitter,1409,36.0,0.0255500354861604,1.24E+18
1197,11/11/2020 15:50,Twitter,1095,28.0,0.025570776255707764,1.33E+18
1203,8/6/2020 22:08,Twitter,1244,32.0,0.02572347266881029,1.29E+18
1204,9/9/2020 16:07,Twitter,891,23.0,0.025813692480359147,1.30E+18
1205,10/22/2020 17:09,Twitter,1154,30.0,0.025996533795493933,1.32E+18
1206,2/2/2020 6:59,Twitter,2499,65.0,0.026010404161664665,1.22E+18
1214,9/5/2020 5:16,Twitter,1219,32.0,0.026251025430680888,1.30E+18
1219,8/27/2020 10:50,Twitter,2127,56.0,0.026328161730136343,1.30E+18
1220,2/24/2020 20:16,Twitter,2838,75.0,0.026427061310782242,1.23E+18
1223,3/29/2020 8:47,Twitter,1623,43.0,0.02649414664202095,1.24E+18
1229,6/29/2020 21:58,Twitter,1723,46.0,0.026697620429483458,1.28E+18
1230,11/6/2020 16:06,Twitter,1348,36.0,0.026706231454005934,1.32E+18
1233,3/9/2020 9:27,Twitter,3895,105.0,0.026957637997432605,1.24E+18
1245,12/22/2020 14:47,Twitter,1553,43.0,0.027688345138441726,1.34E+18
1247,10/10/2020 18:23,Twitter,1081,30.0,0.027752081406105456,1.32E+18
1250,10/22/2020 7:52,Twitter,1148,32.0,0.027874564459930314,1.32E+18
1253,5/21/2020 10:49,Twitter,3367,94.0,0.02791802791802792,1.26E+18
1256,12/15/2020 16:08,Twitter,1037,29.0,0.027965284474445518,1.34E+18
1270,7/11/2020 11:55,Twitter,1262,36.0,0.028526148969889066,1.28E+18
1278,9/15/2020 20:32,Twitter,1286,37.0,0.028771384136858476,1.31E+18
1283,8/14/2020 19:04,Twitter,1519,44.0,0.028966425279789335,1.29E+18
1285,6/14/2020 10:23,Twitter,1616,47.0,0.029084158415841586,1.27E+18
1293,6/17/2020 16:48,Twitter,2335,69.0,0.02955032119914347,1.27E+18
1294,12/7/2020 6:52,Twitter,1082,32.0,0.029574861367837338,1.34E+18
1296,10/17/2020 5:00,Twitter,809,24.0,0.029666254635352288,1.32E+18
1298,11/30/2020 7:07,Twitter,1716,51.0,0.02972027972027972,1.33E+18
1302,9/15/2020 9:19,Twitter,1040,31.0,0.02980769230769231,1.31E+18
1303,1/14/2020 14:05,Twitter,3068,92.0,0.02998696219035202,1.22E+18
1308,11/20/2020 15:51,Twitter,1221,37.0,0.030303030303030304,1.33E+18
1309,12/18/2020 15:54,Twitter,923,28.0,0.030335861321776816,1.34E+18
1310,11/17/2020 15:47,Twitter,1054,32.0,0.030360531309297913,1.33E+18
1314,11/21/2020 15:55,Twitter,1333,41.0,0.03075768942235559,1.33E+18
1317,3/27/2020 10:30,Twitter,1476,46.0,0.03116531165311653,1.24E+18
1319,8/13/2020 21:50,Twitter,1183,37.0,0.03127641589180051,1.29E+18
1324,12/22/2020 7:12,Twitter,1039,33.0,0.03176130895091434,1.34E+18
1327,10/20/2020 7:49,Twitter,1030,33.0,0.03203883495145631,1.32E+18
1335,4/10/2020 18:48,Twitter,1743,57.0,0.03270223752151463,1.25E+18
1336,12/13/2020 7:10,Twitter,977,32.0,0.032753326509723645,1.34E+18
1337,5/22/2020 16:41,Twitter,3753,123.0,0.032773780975219824,1.26E+18
1339,10/29/2020 13:56,Twitter,1246,41.0,0.03290529695024077,1.32E+18
1343,7/12/2020 11:43,Twitter,1297,43.0,0.03315343099460293,1.28E+18
1347,2/9/2020 16:30,Twitter,2879,96.0,0.03334491142757902,1.23E+18
1349,9/11/2020 9:54,Twitter,1017,34.0,0.03343166175024582,1.30E+18
1351,6/16/2020 9:37,Twitter,538,18.0,0.03345724907063197,1.27E+18
1355,9/4/2020 10:10,Twitter,2167,73.0,0.03368712505768343,1.30E+18
1357,11/1/2020 16:05,Twitter,1243,42.0,0.03378921962992759,1.32E+18
1359,9/21/2020 15:14,Twitter,1328,45.0,0.0338855421686747,1.31E+18
1373,9/7/2020 18:57,Twitter,1286,45.0,0.034992223950233284,1.30E+18
1380,9/3/2020 8:45,Twitter,1522,54.0,0.035479632063074903,1.30E+18
1381,11/9/2020 16:15,Twitter,1691,60.0,0.03548196333530455,1.33E+18
1383,11/26/2020 8:09,Twitter,1123,40.0,0.03561887800534283,1.33E+18
1384,9/28/2020 14:54,Twitter,1149,41.0,0.03568320278503046,1.31E+18
1386,4/12/2020 18:10,Twitter,1705,61.0,0.03577712609970674,1.25E+18
1395,10/12/2020 18:56,Twitter,1209,44.0,0.036393713813068655,1.32E+18
1399,7/7/2020 10:31,Twitter,1147,42.0,0.036617262423714034,1.28E+18
1403,11/23/2020 16:13,Twitter,1375,51.0,0.03709090909090909,1.33E+18
1415,7/30/2020 15:25,Twitter,1264,48.0,0.0379746835443038,1.29E+18
1421,12/11/2020 15:52,Twitter,1170,45.0,0.038461538461538464,1.34E+18
1424,10/24/2020 17:05,Twitter,1143,44.0,0.03849518810148731,1.32E+18
1425,11/30/2020 15:55,Twitter,1090,42.0,0.03853211009174312,1.33E+18
1426,12/7/2020 18:50,Twitter,1608,62.0,0.03855721393034826,1.34E+18
1437,9/17/2020 8:41,Twitter,1300,51.0,0.03923076923076923,1.31E+18
1447,10/3/2020 4:55,Twitter,1122,45.0,0.040106951871657755,1.31E+18
1453,8/10/2020 0:21,Twitter,1157,47.0,0.04062229904926534,1.29E+18
1459,12/8/2020 18:51,Twitter,1220,50.0,0.040983606557377046,1.34E+18
1473,10/5/2020 19:18,Twitter,1389,59.0,0.042476601871850254,1.31E+18
1498,11/2/2020 7:08,Twitter,1864,82.0,0.043991416309012876,1.32E+18
1508,10/21/2020 11:47,Twitter,1078,48.0,0.04452690166975881,1.32E+18
1511,12/10/2020 6:51,Twitter,1069,48.0,0.04490177736202058,1.34E+18
1513,11/5/2020 16:09,Twitter,1380,62.0,0.04492753623188406,1.32E+18
1533,12/30/2020 10:35,Twitter,1348,63.0,0.04673590504451038,1.34E+18
1539,6/15/2020 21:56,Twitter,1864,88.0,0.04721030042918455,1.27E+18
1548,7/16/2020 15:24,Twitter,1683,81.0,0.0481283422459893,1.28E+18
1557,8/2/2020 10:16,Twitter,1457,71.0,0.048730267673301304,1.29E+18
1559,10/19/2020 19:54,Twitter,1005,49.0,0.04875621890547264,1.32E+18
1579,12/30/2020 6:54,Twitter,782,39.0,0.049872122762148335,1.34E+18
1589,7/19/2020 21:52,Twitter,1303,66.0,0.05065234075211052,1.29E+18
1615,9/14/2020 19:19,Twitter,556,29.0,0.052158273381294966,1.31E+18
1616,12/18/2020 10:43,Twitter,1073,56.0,0.0521901211556384,1.34E+18
1625,6/4/2020 10:45,Twitter,3438,182.0,0.05293775450843514,1.27E+18
1641,10/1/2020 10:48,Twitter,1221,66.0,0.05405405405405406,1.31E+18
1651,10/15/2020 17:15,Twitter,1221,67.0,0.054873054873054876,1.32E+18
1667,10/30/2020 16:54,Twitter,1400,78.0,0.055714285714285716,1.32E+18
1684,8/7/2020 12:04,Twitter,1462,83.0,0.05677154582763338,1.29E+18
1688,11/1/2020 7:14,Twitter,1691,97.0,0.05736250739207569,1.32E+18
1717,12/14/2020 7:08,Twitter,1353,81.0,0.0598669623059867,1.34E+18
1757,6/1/2020 17:02,Twitter,3600,225.0,0.0625,1.27E+18
1762,11/12/2020 6:46,Twitter,1218,77.0,0.06321839080459771,1.33E+18
1779,10/8/2020 10:49,Twitter,1086,70.0,0.06445672191528545,1.31E+18
1897,11/13/2020 20:55,Twitter,5261,447.0,0.08496483558258885,1.33E+18
1898,12/29/2020 16:12,Twitter,1845,157.0,0.08509485094850948,1.34E+18
1900,4/25/2020 14:56,Twitter,2757,235.0,0.08523757707653247,1.25E+18
1911,8/20/2020 17:46,Twitter,602,55.0,0.09136212624584718,1.30E+18
1259,5/20/2020 19:52,Instagram,3950,111.0,0.02810126582278481,1.79E+16
1279,4/4/2020 8:17,Instagram,4298,124.0,0.0288506281991624,1.79E+16
1290,4/30/2020 11:10,Instagram,3972,117.0,0.02945619335347432,1.79E+16
1295,7/27/2020 16:53,Instagram,3978,118.0,0.029663147310206132,1.79E+16
1318,7/7/2020 17:11,Instagram,4644,145.0,0.031223083548664946,1.80E+16
1323,7/8/2020 9:59,Instagram,3735,118.0,0.03159303882195449,1.78E+16
1330,4/15/2020 14:49,Instagram,2762,89.0,0.03222302679217958,1.79E+16
1334,5/25/2020 18:20,Instagram,6661,217.0,0.03257769103738178,1.81E+16
1348,11/3/2020 15:50,Instagram,3386,113.0,0.033372711163614885,1.79E+16
1350,3/3/2020 23:26,Instagram,3349,112.0,0.03344281875186623,1.79E+16
1352,9/6/2020 12:28,Instagram,5271,177.0,0.03357996585088219,1.80E+16
1353,4/6/2020 8:14,Instagram,4041,136.0,0.033655035882207376,1.78E+16
1354,6/13/2020 10:55,Instagram,4187,141.0,0.03367566276570337,1.79E+16
1364,6/12/2020 18:47,Instagram,4164,143.0,0.03434197886647455,1.81E+16
1365,6/10/2020 17:06,Instagram,5091,175.0,0.03437438617167551,1.81E+16
1374,3/9/2020 19:51,Instagram,3943,138.0,0.03499873193000254,1.79E+16
1376,7/12/2020 17:13,Instagram,3660,129.0,0.03524590163934426,1.79E+16
1377,6/17/2020 16:54,Instagram,3400,120.0,0.03529411764705882,1.80E+16
1387,3/14/2020 8:12,Instagram,5422,194.0,0.03578015492438215,1.79E+16
1388,5/30/2020 9:54,Instagram,7610,273.0,0.035873850197109064,1.79E+16
1390,4/15/2020 10:47,Instagram,4228,152.0,0.03595080416272469,1.81E+16
1394,11/12/2020 15:41,Instagram,3052,111.0,0.03636959370904325,1.79E+16
1396,11/7/2020 16:05,Instagram,5118,187.0,0.03653771004298554,1.79E+16
1398,11/10/2020 15:54,Instagram,2952,108.0,0.036585365853658534,1.82E+16
1400,4/14/2020 14:33,Instagram,4447,163.0,0.03665392399370362,1.79E+16
1401,4/22/2020 13:18,Instagram,3706,136.0,0.03669724770642202,1.79E+16
1402,9/15/2020 11:00,Instagram,4077,151.0,0.037037037037037035,1.82E+16
1404,5/28/2020 19:50,Instagram,6278,233.0,0.037113730487416376,1.81E+16
1407,8/1/2020 10:19,Instagram,5397,202.0,0.037428200852325365,1.79E+16
1408,5/6/2020 14:47,Instagram,4298,161.0,0.03745928338762215,1.79E+16
1410,5/5/2020 20:12,Instagram,4417,166.0,0.037582069277790356,1.79E+16
1411,5/1/2020 10:54,Instagram,4532,171.0,0.03773168578993822,1.81E+16
1412,4/8/2020 16:25,Instagram,4233,160.0,0.03779825183085282,1.79E+16
1413,8/29/2020 17:10,Instagram,5617,213.0,0.03792059818408403,1.79E+16
1414,3/26/2020 16:10,Instagram,6245,237.0,0.03795036028823059,1.79E+16
1416,4/20/2020 10:00,Instagram,5160,196.0,0.03798449612403101,1.79E+16
1417,4/1/2020 20:11,Instagram,4023,153.0,0.03803131991051454,1.81E+16
1420,8/20/2020 17:05,Instagram,4804,183.0,0.0380932556203164,1.79E+16
1428,5/18/2020 14:03,Instagram,5299,205.0,0.03868654463106246,1.79E+16
1430,8/2/2020 16:52,Instagram,6475,252.0,0.03891891891891892,1.79E+16
1433,6/27/2020 10:16,Instagram,5258,205.0,0.03898820844427539,1.79E+16
1434,5/13/2020 14:06,Instagram,3999,156.0,0.03900975243810953,1.79E+16
1435,9/15/2020 15:53,Instagram,2760,108.0,0.0391304347826087,1.79E+16
1438,2/29/2020 15:50,Instagram,5222,205.0,0.039256989659134434,1.81E+16
1441,7/11/2020 16:55,Instagram,4742,187.0,0.03943483762125685,1.79E+16
1443,3/4/2020 16:51,Instagram,3397,135.0,0.03974094789520165,1.79E+16
1444,7/31/2020 17:11,Instagram,4824,192.0,0.03980099502487562,1.81E+16
1445,3/6/2020 9:48,Instagram,3435,137.0,0.03988355167394469,1.79E+16
1446,4/16/2020 10:55,Instagram,4298,172.0,0.04001861330851559,1.81E+16
1448,4/16/2020 10:50,Instagram,3238,130.0,0.04014823965410747,1.79E+16
1449,5/1/2020 14:13,Instagram,4838,195.0,0.04030591153369161,1.81E+16
1451,5/6/2020 20:10,Instagram,3289,133.0,0.040437823046518696,1.79E+16
1452,8/6/2020 17:12,Instagram,5357,217.0,0.040507746873249956,1.80E+16
1454,12/24/2020 6:52,Instagram,3534,144.0,0.04074702886247878,1.81E+16
1456,11/30/2020 22:31,Instagram,4412,180.0,0.04079782411604715,1.79E+16
1457,4/18/2020 15:57,Instagram,6226,255.0,0.040957275939608094,1.79E+16
1458,4/22/2020 20:11,Instagram,3198,131.0,0.040963101938711693,1.79E+16
1460,3/30/2020 18:18,Instagram,4817,198.0,0.04110442183931908,1.79E+16
1461,4/3/2020 15:36,Instagram,4505,186.0,0.04128745837957824,1.79E+16
1462,7/29/2020 17:09,Instagram,4117,170.0,0.04129220306048093,1.81E+16
1463,5/4/2020 18:16,Instagram,5798,240.0,0.041393583994480856,1.79E+16
1465,4/24/2020 10:54,Instagram,2866,119.0,0.04152128401953943,1.79E+16
1468,5/11/2020 18:40,Instagram,7896,330.0,0.04179331306990881,1.81E+16
1469,3/31/2020 21:24,Instagram,5428,227.0,0.041820191599115694,1.79E+16
1470,3/16/2020 20:16,Instagram,6108,256.0,0.04191224623444663,1.79E+16
1472,5/2/2020 11:12,Instagram,6085,256.0,0.042070665571076415,1.78E+16
1474,4/19/2020 11:54,Instagram,4470,190.0,0.042505592841163314,1.79E+16
1476,4/7/2020 21:01,Instagram,5060,217.0,0.04288537549407115,1.81E+16
1477,7/29/2020 11:41,Instagram,5028,216.0,0.04295942720763723,1.79E+16
