,Date,Network,Impressions,Engagements,Engagement Rate,Post ID
793,2020-01-27 07:13:00,Facebook,6846,121.0,0.017674554484370435,82777273087_10157948036823088
794,2020-07-07 09:15:00,Facebook,2275,14.0,0.006153846153846154,82777273087_10158482628363088
795,2020-01-16 09:59:00,Facebook,2716,30.0,0.011045655375552283,82777273087_10157916029528088
799,2020-04-05 15:10:00,Facebook,2576,12.0,0.004658385093167702,82777273087_10158173458353088
800,2020-09-05 10:50:00,Facebook,2324,21.0,0.009036144578313253,82777273087_10158637836318088
804,2020-07-12 13:14:00,Facebook,2441,14.0,0.005735354362965997,82777273087_10158496920518088
807,2020-03-06 09:48:00,Facebook,1625,10.0,0.006153846153846154,82777273087_10158067325123088
811,2020-09-15 17:08:00,Facebook,1582,16.0,0.010113780025284451,82777273087_10158664060093088
820,2020-02-11 10:05:00,Facebook,1970,11.0,0.005583756345177665,82777273087_10157997129493088
822,2020-09-12 16:09:00,Facebook,2274,15.0,0.006596306068601583,82777273087_10158635850208088
824,2020-02-22 12:24:00,Facebook,2208,14.0,0.006340579710144928,82777273087_10158030213233088
825,2020-12-10 07:45:00,Facebook,1163,9.0,0.007738607050730868,82777273087_10158863861923088
826,2020-03-31 11:24:00,Facebook,2080,11.0,0.005288461538461539,82777273087_10158155604183088
827,2020-05-29 10:44:00,Facebook,2812,19.0,0.006756756756756757,82777273087_10158360560788088
828,2020-08-05 12:15:00,Facebook,1764,14.0,0.007936507936507936,82777273087_10158560660968088
830,2020-03-21 15:20:00,Facebook,2247,5.0,0.0022251891410769915,82777273087_10158117519398088
831,2020-01-21 16:16:00,Facebook,1761,13.0,0.0073821692220329355,82777273087_10157931359013088
838,2020-10-16 10:50:00,Facebook,967,9.0,0.009307135470527405,82777273087_10158737664898088
840,2020-02-07 10:08:00,Facebook,2053,17.0,0.008280565026790063,82777273087_10157964621278088
848,2020-07-14 09:34:00,Facebook,2022,19.0,0.009396636993076163,82777273087_10158501565763088
849,2020-05-30 11:10:00,Facebook,2497,22.0,0.00881057268722467,82777273087_10158363897308088
850,2020-04-14 11:04:00,Facebook,2080,9.0,0.004326923076923077,82777273087_10158204648828088
856,2020-01-12 11:42:00,Facebook,1182,11.0,0.009306260575296108,82777273087_10157904522483088
859,2020-12-04 16:40:00,Facebook,1708,16.0,0.00936768149882904,82777273087_10158851048058088
861,2020-11-05 14:39:00,Facebook,1940,24.0,0.012371134020618556,82777273087_10158785147623088
862,2020-01-20 11:00:00,Facebook,3292,32.0,0.009720534629404616,82777273087_10157927918133088
868,2020-09-22 09:37:00,Facebook,1632,13.0,0.007965686274509803,82777273087_10158680186948088
870,2020-04-11 18:24:00,Facebook,2381,15.0,0.00629987400251995,82777273087_10158194796548088
873,2020-04-05 10:51:00,Facebook,3064,34.0,0.011096605744125326,82777273087_10158172637958088
874,2020-05-20 11:27:00,Facebook,2599,18.0,0.006925740669488265,82777273087_10158332455638088
875,2020-04-15 15:38:00,Facebook,3349,23.0,0.006867721707972529,82777273087_10158209051833088
876,2020-05-08 11:04:00,Facebook,2136,5.0,0.0023408239700374533,82777273087_10158294647188088
882,2020-05-30 14:51:00,Facebook,3205,17.0,0.005304212168486739,82777273087_10158364553978088
885,2020-04-16 09:46:00,Facebook,2624,20.0,0.007621951219512195,82777273087_10158211556423088
887,2020-08-02 15:03:00,Facebook,1023,6.0,0.005865102639296188,82777273087_10158553322828088
888,2020-07-26 15:06:00,Facebook,1818,14.0,0.007700770077007701,82777273087_10158534488653088
891,2020-06-28 15:10:00,Facebook,2835,28.0,0.009876543209876543,82777273087_10158453196898088
892,2020-02-28 10:08:00,Facebook,3229,22.0,0.006813254877671105,82777273087_10158047254593088
894,2020-06-23 15:33:00,Facebook,2660,24.0,0.009022556390977444,82777273087_10158438106703088
895,2020-10-08 15:15:00,Facebook,2150,14.0,0.0065116279069767444,82777273087_10158718506898088
897,2020-01-08 09:15:00,Facebook,2701,30.0,0.011106997408367271,82777273087_10157892739778088
900,2020-07-17 14:40:00,Facebook,2360,20.0,0.00847457627118644,82777273087_10158510560753088
910,2020-07-16 16:58:00,Facebook,2958,22.0,0.0074374577417173765,82777273087_10158508082493088
912,2020-09-10 15:39:00,Facebook,1501,12.0,0.007994670219853431,82777273087_10158650937658088
915,2020-06-02 09:32:00,Facebook,886,6.0,0.006772009029345372,82777273087_10158373000898088
919,2020-10-29 15:15:00,Facebook,2152,10.0,0.004646840148698885,82777273087_10158768377953088
920,2020-01-17 09:35:00,Facebook,1708,11.0,0.006440281030444965,82777273087_10157919101538088
924,2020-04-13 19:49:00,Facebook,3230,21.0,0.006501547987616099,82777273087_10158202765848088
925,2020-12-18 17:05:00,Facebook,1094,8.0,0.007312614259597806,82777273087_10158883242588088
935,2020-09-11 16:51:00,Facebook,1985,20.0,0.010075566750629723,82777273087_10158653523503088
937,2020-03-12 10:37:00,Facebook,1928,11.0,0.005705394190871369,82777273087_10158084915823088
939,2020-02-14 09:55:00,Facebook,2137,24.0,0.011230697239120261,82777273087_10158006479023088
943,2020-05-08 11:01:00,Facebook,1547,6.0,0.003878474466709761,82777273087_10158294636203088
953,2020-08-05 16:48:00,Facebook,3009,25.0,0.008308408109006314,82777273087_10158561281098088
956,2020-06-16 09:39:00,Facebook,2209,17.0,0.007695789950203712,82777273087_10158415628603088
957,2020-05-16 15:15:00,Facebook,3206,19.0,0.005926388022457892,82777273087_10158320846463088
958,2020-04-28 11:23:00,Facebook,2468,22.0,0.008914100486223663,82777273087_10158259370638088
963,2020-07-08 17:00:00,Facebook,2720,27.0,0.009926470588235294,82777273087_10158486454448088
967,2020-05-27 07:54:00,Facebook,3025,31.0,0.010247933884297521,82777273087_10158353875443088
968,2020-07-02 10:31:00,Facebook,2186,14.0,0.006404391582799634,82777273087_10158468146323088
970,2020-08-07 10:57:00,Facebook,2546,12.0,0.004713275726630008,82777273087_10158565825223088
971,2020-09-30 09:01:00,Facebook,1350,9.0,0.006666666666666667,82777273087_10158699354003088
974,2020-03-06 15:59:00,Facebook,2436,28.0,0.011494252873563218,82777273087_10158068190243088
976,2020-08-27 11:55:00,Facebook,1346,12.0,0.008915304606240713,82777273087_10158614650198088
980,2020-09-26 10:50:00,Facebook,2213,30.0,0.013556258472661545,82777273087_10158689959668088
984,2020-10-01 17:51:00,Facebook,1279,13.0,0.010164190774042221,82777273087_10158702761148088
987,2020-10-20 17:27:00,Facebook,1275,14.0,0.010980392156862745,82777273087_10158747718638088
989,2020-04-24 10:44:00,Facebook,2395,16.0,0.006680584551148226,82777273087_10158243624918088
990,2020-06-19 10:42:00,Facebook,2594,29.0,0.01117964533538936,82777273087_10158424705963088
991,2020-12-08 16:36:00,Facebook,505,4.0,0.007920792079207921,82777273087_10158860411013088
992,2020-04-24 10:59:00,Facebook,2018,8.0,0.003964321110009911,82777273087_10158243692718088
993,2020-05-08 16:35:00,Facebook,2028,38.0,0.01873767258382643,82777273087_10158295691533088
998,2020-04-09 17:15:00,Facebook,2245,16.0,0.0071269487750556795,82777273087_10158187480968088
999,2020-07-28 14:48:00,Facebook,1646,18.0,0.010935601458080195,82777273087_10158539859903088
1007,2020-12-27 07:40:00,Facebook,1137,9.0,0.0079155672823219,82777273087_10158903482658088
1014,2020-01-22 09:43:00,Facebook,2316,23.0,0.009930915371329879,82777273087_10157933285173088
1015,2020-03-27 10:56:00,Facebook,2907,23.0,0.007911936704506364,82777273087_10158140284083088
1016,2020-08-20 15:43:00,Facebook,2118,19.0,0.008970727101038715,82777273087_10158597970998088
1023,2020-10-30 08:29:00,Facebook,2197,13.0,0.005917159763313609,82777273087_10158769827853088
1024,2020-06-18 10:23:00,Facebook,1999,16.0,0.0080040020010005,82777273087_10158421627763088
1025,2020-07-17 15:05:00,Facebook,2093,19.0,0.009077878643096034,82777273087_10158510613758088
1026,2020-06-08 13:44:00,Facebook,2626,21.0,0.007996953541507998,82777273087_10158392485268088
1032,2020-08-21 16:34:00,Facebook,2561,7.0,0.002733307301835221,82777273087_10158600519253088
1034,2020-07-16 15:24:00,Facebook,2266,24.0,0.01059135039717564,82777273087_10158507851778088
1035,2020-10-11 10:43:00,Facebook,1928,17.0,0.008817427385892116,82777273087_10158726263798088
1037,2020-08-10 15:13:00,Facebook,1580,10.0,0.006329113924050633,82777273087_10158574050818088
1040,2020-07-03 10:59:00,Facebook,2295,15.0,0.006535947712418301,82777273087_10158471167653088
1044,2020-04-23 15:24:00,Facebook,2573,10.0,0.00388651379712398,82777273087_10158240559728088
1046,2020-08-27 15:25:00,Facebook,2566,25.0,0.009742790335151987,82777273087_10158615048768088
1050,2020-05-15 17:27:00,Facebook,1654,12.0,0.007255139056831923,82777273087_10158318292088088
1052,2020-12-16 13:16:00,Facebook,1699,18.0,0.01059446733372572,82777273087_10158878192513088
1057,2020-05-16 14:57:00,Facebook,2364,17.0,0.0071912013536379014,82777273087_10158320802748088
1059,2020-11-30 13:41:00,Facebook,1589,7.0,0.004405286343612335,82777273087_10158841595588088
1060,2020-07-20 15:03:00,Facebook,2103,18.0,0.008559201141226819,82777273087_10158518492073088
1061,2020-09-09 18:52:00,Facebook,1729,19.0,0.01098901098901099,82777273087_10158648965168088
1062,2020-05-23 14:57:00,Facebook,2709,39.0,0.014396456256921373,82777273087_10158342556208088
1063,2020-03-05 09:54:00,Facebook,1676,9.0,0.0053699284009546535,82777273087_10158064508108088
1068,2020-10-19 19:00:00,Facebook,2309,52.0,0.02252057167605024,82777273087_1258868907801251
1069,2020-08-01 10:31:00,Facebook,3499,31.0,0.008859674192626465,82777273087_10158549886088088
1070,2020-11-13 14:15:00,Facebook,3082,37.0,0.012005191434133679,82777273087_10158803715088088
1072,2020-05-14 17:20:00,Facebook,2195,20.0,0.009111617312072893,82777273087_10158315063913088
1073,2020-06-18 10:27:00,Facebook,2515,13.0,0.005168986083499006,82777273087_10158421635643088
1080,2020-10-23 17:44:00,Facebook,1494,12.0,0.008032128514056224,82777273087_10158754491633088
1081,2020-11-06 15:35:00,Facebook,1493,12.0,0.008037508372404554,82777273087_10158787703118088
1082,2020-02-12 10:28:00,Facebook,2352,27.0,0.011479591836734694,82777273087_10158000244903088
1085,2020-07-24 17:21:00,Facebook,2348,20.0,0.008517887563884156,82777273087_10158529377003088
1089,2020-03-16 10:41:00,Facebook,1887,5.0,0.002649708532061473,82777273087_10158097864208088
1091,2020-04-20 19:25:00,Facebook,2605,14.0,0.005374280230326296,82777273087_10158229189213088
1092,2020-04-26 10:50:00,Facebook,3273,37.0,0.011304613504430187,82777273087_10158252043783088
1093,2020-04-29 15:50:00,Facebook,1742,13.0,0.007462686567164179,82777273087_10158263913448088
1094,2020-12-17 10:53:00,Facebook,1429,18.0,0.012596221133659902,82777273087_10158880196958088
1098,2020-06-24 17:10:00,Facebook,2355,24.0,0.01019108280254777,82777273087_10158441275183088
1099,2020-07-15 15:43:00,Facebook,2754,25.0,0.00907770515613653,82777273087_10158505133858088
1100,2020-04-10 08:19:00,Facebook,2218,16.0,0.007213706041478809,82777273087_10158189561418088
1101,2020-06-29 18:11:00,Facebook,3857,31.0,0.008037334716100596,82777273087_10158456916258088
1102,2020-12-20 07:41:00,Facebook,1462,10.0,0.006839945280437756,82777273087_10158886878898088
1103,2020-03-08 18:27:00,Facebook,2816,13.0,0.004616477272727273,82777273087_10158074478923088
1104,2020-07-28 14:30:00,Facebook,2066,7.0,0.003388189738625363,82777273087_10158539827108088
1106,2020-01-26 10:25:00,Facebook,2021,18.0,0.008906481939633844,82777273087_10157945410358088
1109,2020-09-23 19:15:00,Facebook,1661,16.0,0.00963275135460566,82777273087_10158683661903088
1110,2020-10-12 19:00:00,Facebook,2913,27.0,0.009268795056642637,82777273087_630982087590644
1112,2020-03-22 10:46:00,Facebook,2878,23.0,0.007991660875608061,82777273087_10158120748398088
1114,2020-05-17 11:13:00,Facebook,4593,37.0,0.008055736991073372,82777273087_10158323355678088
1116,2020-02-05 16:55:00,Facebook,2633,36.0,0.013672616786935056,82777273087_10157980184063088
1117,2020-10-09 10:37:00,Facebook,2674,36.0,0.013462976813762155,82777273087_10158720555658088
1121,2020-02-27 09:59:00,Facebook,2148,12.0,0.00558659217877095,82777273087_10158044185443088
1122,2020-08-03 11:25:00,Facebook,2401,21.0,0.008746355685131196,82777273087_10158555335468088
1123,2020-02-07 10:08:00,Facebook,2143,22.0,0.01026598226784881,82777273087_10157985164478088
1129,2020-11-03 16:59:00,Facebook,592,4.0,0.006756756756756757,82777273087_10158781140513088
1130,2020-04-02 17:19:00,Facebook,3001,31.0,0.010329890036654448,82777273087_10158163628888088
1132,2020-04-17 10:59:00,Facebook,1605,15.0,0.009345794392523364,82777273087_10158215758938088
1134,2020-02-18 16:03:00,Facebook,3039,17.0,0.005593945376768674,82777273087_10158018951233088
1137,2020-02-19 10:26:00,Facebook,3451,56.0,0.016227180527383367,82777273087_10158021117303088
1140,2020-03-30 16:17:00,Facebook,1552,13.0,0.008376288659793814,82777273087_10158152937238088
1143,2020-10-04 10:39:00,Facebook,1835,40.0,0.021798365122615803,82777273087_10158709403218088
1147,2020-05-27 17:56:00,Facebook,2697,20.0,0.007415647015202077,82777273087_10158355521353088
1149,2020-07-13 11:06:00,Facebook,5351,29.0,0.0054195477480844705,82777273087_10158499180378088
1153,2020-07-23 15:37:00,Facebook,2355,34.0,0.014437367303609342,82777273087_10158526518378088
1155,2020-07-30 15:25:00,Facebook,2846,35.0,0.012297962052002811,82777273087_10158545416033088
1157,2020-09-28 10:17:00,Facebook,452,2.0,0.004424778761061947,82777273087_10158694686493088
1160,2020-06-18 17:03:00,Facebook,2661,19.0,0.007140172867343104,82777273087_10158422669803088
1164,2020-01-24 09:59:00,Facebook,611,7.0,0.011456628477905073,82777273087_10157939111388088
1166,2020-03-30 14:55:00,Facebook,3091,24.0,0.007764477515367195,82777273087_10158152668523088
1167,2020-02-06 09:38:00,Facebook,3292,31.0,0.009416767922235723,82777273087_10157982011608088
1170,2020-03-01 10:13:00,Facebook,2916,36.0,0.012345679012345678,82777273087_10158053178453088
1176,2020-07-21 13:34:00,Facebook,2410,30.0,0.012448132780082987,82777273087_10158520942668088
1178,2020-09-21 11:02:00,Facebook,2248,23.0,0.010231316725978648,82777273087_10158677945843088
1179,2020-07-07 19:42:00,Facebook,2045,13.0,0.006356968215158924,82777273087_10158484129008088
1180,2020-07-08 08:13:00,Facebook,2244,29.0,0.012923351158645277,82777273087_10158485249363088
1186,2020-07-11 10:26:00,Facebook,3428,26.0,0.007584597432905484,82777273087_10158493922218088
1188,2020-06-15 11:21:00,Facebook,2463,22.0,0.008932196508323184,82777273087_10158412916208088
1190,2020-09-14 10:59:00,Facebook,713,9.0,0.012622720897615708,82777273087_10158660644828088
1208,2020-03-11 11:00:00,Facebook,1922,22.0,0.011446409989594173,82777273087_10158082020443088
1210,2020-02-09 10:15:00,Facebook,2879,30.0,0.010420284821118444,82777273087_10157991462008088
1212,2020-06-17 08:11:00,Facebook,2374,13.0,0.005475989890480202,82777273087_10158418333153088
1213,2020-05-02 15:15:00,Facebook,1871,38.0,0.020309994655264563,82777273087_10158274578263088
1215,2020-03-04 10:05:00,Facebook,2322,38.0,0.01636520241171404,82777273087_10158061823063088
1216,2020-11-10 16:43:00,Facebook,760,9.0,0.011842105263157895,82777273087_10158797402508088
1217,2020-08-08 11:34:00,Facebook,3116,39.0,0.01251604621309371,82777273087_10158565855758088
1221,2020-12-10 10:36:00,Facebook,2304,40.0,0.017361111111111112,82777273087_10158864184868088
1222,2020-05-05 11:32:00,Facebook,1778,15.0,0.00843644544431946,82777273087_10158284233738088
1225,2020-04-20 10:45:00,Facebook,2597,161.0,0.06199460916442048,82777273087_10158227486243088
1226,2020-11-27 14:30:00,Facebook,1511,24.0,0.01588352084712111,82777273087_10158835209458088
1235,2020-06-14 14:46:00,Facebook,3106,35.0,0.011268512556342562,82777273087_10158410610593088
1238,2020-10-15 16:30:00,Facebook,1104,11.0,0.009963768115942028,82777273087_10158735952753088
1241,2020-12-22 14:47:00,Facebook,1421,23.0,0.01618578465869106,82777273087_10158892373843088
1243,2020-01-23 09:56:00,Facebook,2286,8.0,0.003499562554680665,82777273087_10157936123713088
1248,2020-04-12 18:46:00,Facebook,3744,62.0,0.01655982905982906,82777273087_10158198902508088
1249,2020-12-04 14:50:00,Facebook,5710,195.0,0.03415061295971979,82777273087_10158850770063088
1252,2020-01-05 10:03:00,Facebook,3907,50.0,0.012797542871768621,82777273087_10157884591128088
1254,2020-11-17 15:00:00,Facebook,2322,35.0,0.015073212747631352,82777273087_363190621454503
1258,2020-06-10 17:02:00,Facebook,2462,82.0,0.03330625507717303,82777273087_10158398895293088
1260,2020-07-11 17:57:00,Facebook,3376,49.0,0.014514218009478674,82777273087_10158494880463088
1266,2020-02-16 07:11:00,Facebook,4966,55.0,0.011075312122432542,82777273087_10158012000388088
1268,2020-04-17 14:02:00,Facebook,3087,55.0,0.017816650469711693,82777273087_10158216377563088
1269,2020-02-21 09:45:00,Facebook,4769,76.0,0.01593625498007968,82777273087_10158026871148088
1271,2020-02-28 16:05:00,Facebook,2137,10.0,0.004679457182966776,82777273087_10158048081333088
1272,2020-04-19 18:29:00,Facebook,2552,33.0,0.01293103448275862,82777273087_10158224855948088
